Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_Cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_Cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-02-26 00:00:00,03:30:32,CNR0007678,Incomplete,CUST89019,Prime SUV,Matunga,Andheri,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-10 00:00:00,05:51:07,CNR0007679,Success,CUST41218,Prime Plus,Khar,Matunga,6.64,12.55,No,,No,,No,,119.97,1.86,4.84,3.95
2025-02-20 00:00:00,02:21:00,CNR0007680,Cancelled by Driver,CUST36796,Bike,Panvel,Lower Parel,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-22 00:00:00,11:04:29,CNR0007681,Success,CUST39457,Prime Plus,Andheri,Nerul,8.44,4.45,No,,No,,No,,1271.8,12.41,4.96,4.8
2025-02-15 00:00:00,12:40:53,CNR0007682,Success,CUST53028,Mini,Koparkhairane,Matunga,10,12.73,No,,No,,No,,675.5,7.24,4.89,4.34
2025-02-23 00:00:00,02:52:45,CNR0007683,Success,CUST69999,Prime SUV,Seawoods,Airoli,7.86,5.06,No,,No,,No,,1149.62,6.76,4.51,4.26
2025-02-09 00:00:00,18:44:38,CNR0007684,Success,CUST88697,eBike,Seawoods,Matunga,2.17,14.15,No,,No,,No,,1068.57,8.46,4.05,4.4
2025-02-02 00:00:00,21:56:28,CNR0007685,Success,CUST55145,Bike,Bhayandar,Airoli,5.75,4.52,No,,No,,No,,1123.55,3.1,4.24,3.78
2025-02-08 00:00:00,09:59:53,CNR0007686,Incomplete,CUST37550,Prime Sedan,Vashi,Parel,,,No,,No,,Yes,Customer Demand,,,,
2025-02-25 00:00:00,16:35:43,CNR0007687,Incomplete,CUST53912,Auto,Bhayandar,Dahisar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-02 00:00:00,06:43:38,CNR0007688,Cancelled by Driver,CUST39177,Prime Sedan,Juhu,Vashi,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-22 00:00:00,01:06:10,CNR0007689,Incomplete,CUST60564,eBike,Jogeshwari,Worli,,,No,,No,,Yes,Customer Demand,,,,
2025-02-28 00:00:00,22:29:37,CNR0007690,Success,CUST70363,Prime Plus,Andheri,Airoli,4.77,8.53,No,,No,,No,,1126.23,10.78,3.55,3.55
2025-02-10 00:00:00,01:22:35,CNR0007691,Success,CUST21436,Prime SUV,Mulund,Wadala,7.3,2.64,No,,No,,No,,1482.78,14.62,4.4,4.88
2025-02-05 00:00:00,08:05:47,CNR0007692,Cancelled by Driver,CUST65364,Mini,Wadala,Sion,,,No,,Yes,Customer related issue,No,,,,,
2025-02-18 00:00:00,13:18:11,CNR0007693,Success,CUST38331,Auto,Churchgate,Malad,6.7,11.96,No,,No,,No,,1144.67,17.47,3.61,3.91
2025-02-18 00:00:00,06:02:54,CNR0007694,Success,CUST11950,Prime Plus,Dahisar,Jogeshwari,7.22,14.06,No,,No,,No,,1010.87,8.26,4.4,3.77
2025-02-04 00:00:00,03:55:31,CNR0007695,Cancelled by Driver,CUST85709,Prime Plus,Kandivali,Khar,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-05 00:00:00,22:00:08,CNR0007696,Success,CUST96800,Mini,Khar,Bhayandar,2.19,13.46,No,,No,,No,,1275.44,9.87,3.64,3.76
2025-02-08 00:00:00,16:35:05,CNR0007697,Success,CUST36005,eBike,Ghansoli,Jogeshwari,2.74,6.93,No,,No,,No,,1445.16,9.85,3.85,3.62
2025-02-27 00:00:00,00:45:53,CNR0007698,Success,CUST99266,Bike,Mumbai Central,Khar,5.87,12.92,No,,No,,No,,432.44,16.16,3.63,4.73
2025-02-28 00:00:00,07:33:40,CNR0007699,Incomplete,CUST55342,Mini,Juhu,Taloja,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-04 00:00:00,09:22:46,CNR0007700,Incomplete,CUST75913,Prime SUV,Andheri,Ghatkopar,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-04 00:00:00,10:50:28,CNR0007701,Success,CUST30458,Prime Plus,Parel,Sion,2.18,3.45,No,,No,,No,,1086.55,3.39,4.84,4.96
2025-02-20 00:00:00,17:24:30,CNR0007702,Success,CUST17386,Prime Sedan,Ghansoli,Colaba,4.93,8.48,No,,No,,No,,236.41,7.7,4.84,4.9
2025-02-01 00:00:00,07:02:16,CNR0007703,Success,CUST15436,Auto,Belapur,Kandivali,3.52,11.07,No,,No,,No,,205.24,6.06,4.99,3.51
2025-02-07 00:00:00,12:49:09,CNR0007704,Success,CUST18792,Prime SUV,Dombivli,Churchgate,9.2,2.6,No,,No,,No,,770.14,17.01,4.39,4.39
2025-02-21 00:00:00,13:46:59,CNR0007705,Cancelled by Customer,CUST78408,Prime Plus,Taloja,CBD Belapur,,,Yes,AC is not working,No,,No,,,,,
2025-02-05 00:00:00,05:27:49,CNR0007706,Cancelled by Driver,CUST39833,Auto,Vile Parle,Khar,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-24 00:00:00,06:33:07,CNR0007707,Cancelled by Customer,CUST29027,Prime SUV,Lower Parel,CBD Belapur,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-22 00:00:00,13:05:15,CNR0007708,Success,CUST41401,Prime Sedan,Kandivali,CBD Belapur,4.57,13.02,No,,No,,No,,711.32,28.76,4.36,5
2025-02-04 00:00:00,15:27:18,CNR0007709,Success,CUST84278,Prime SUV,Bhayandar,Khar,9.84,7.97,No,,No,,No,,734.3,5.94,4.27,4.23
2025-02-04 00:00:00,17:37:48,CNR0007710,Cancelled by Driver,CUST71776,Prime Sedan,CBD Belapur,Grant Road,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-28 00:00:00,18:26:21,CNR0007711,Success,CUST34569,Prime Sedan,Mulund,Ghatkopar,3.78,10.78,No,,No,,No,,681.84,9.7,3.57,4.52
2025-02-08 00:00:00,09:44:46,CNR0007712,Incomplete,CUST99236,Prime SUV,Taloja,Taloja,,,No,,No,,Yes,Customer Demand,,,,
2025-02-03 00:00:00,21:55:50,CNR0007713,Success,CUST46431,Prime Sedan,Ghansoli,Chembur,7,6.49,No,,No,,No,,913.83,10.29,3.94,4.74
2025-02-02 00:00:00,00:19:51,CNR0007714,Cancelled by Driver,CUST66414,eBike,Vashi,Chembur,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-09 00:00:00,03:59:46,CNR0007715,Success,CUST42128,Auto,Mumbai Central,Taloja,8.84,5.88,No,,No,,No,,480.61,25.72,4.73,4.21
2025-02-04 00:00:00,00:44:38,CNR0007716,Success,CUST79890,Prime SUV,Parel,Seawoods,4.52,9.86,No,,No,,No,,289.83,28.11,4.04,3.73
2025-02-05 00:00:00,20:44:40,CNR0007717,Cancelled by Driver,CUST88466,Prime SUV,Andheri,Mumbai Central,,,No,,Yes,Customer related issue,No,,,,,
2025-02-07 00:00:00,15:59:02,CNR0007718,Cancelled by Driver,CUST22844,Prime Sedan,Lower Parel,Malad,,,No,,Yes,Customer related issue,No,,,,,
2025-02-08 00:00:00,04:27:14,CNR0007719,Success,CUST49017,Prime Plus,Bandra,Andheri,4.23,12.11,No,,No,,No,,230.39,21.03,4.14,4.68
2025-02-08 00:00:00,23:32:10,CNR0007720,Cancelled by Driver,CUST66286,Mini,Colaba,Powai,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-04 00:00:00,14:23:51,CNR0007721,Incomplete,CUST98947,Prime Sedan,Juhu,Marine Lines,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-10 00:00:00,06:25:59,CNR0007722,Success,CUST88824,Prime Plus,Kurla,Andheri,7.63,10.06,No,,No,,No,,1032.58,14.05,4.46,4.77
2025-02-14 00:00:00,14:19:34,CNR0007723,Success,CUST40247,Mini,Khar,Powai,7.64,10.33,No,,No,,No,,1233.6,8.71,4.37,4.81
2025-02-02 00:00:00,19:59:46,CNR0007724,Incomplete,CUST86728,Prime SUV,Belapur,Ghatkopar,,,No,,No,,Yes,Other Issue,,,,
2025-02-05 00:00:00,01:52:22,CNR0007725,Incomplete,CUST21687,Prime Sedan,Byculla,Dadar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-11 00:00:00,18:05:10,CNR0007726,Success,CUST47899,Prime Sedan,Prabhadevi,Thane,8.67,4.01,No,,No,,No,,760.48,3.91,4.2,4.65
2025-02-27 00:00:00,20:22:50,CNR0007727,Success,CUST23197,Prime Plus,Bandra,Malad,4.17,14.37,No,,No,,No,,333.65,18.68,3.52,3.65
2025-02-05 00:00:00,13:55:28,CNR0007728,Success,CUST61832,Prime Plus,Ghansoli,Grant Road,5.43,2.72,No,,No,,No,,352,17.25,4.57,3.74
2025-02-24 00:00:00,11:57:54,CNR0007729,Incomplete,CUST36696,eBike,Jogeshwari,Vile Parle,,,No,,No,,Yes,Other Issue,,,,
2025-02-18 00:00:00,05:39:15,CNR0007730,Cancelled by Driver,CUST69174,Prime SUV,Jogeshwari,Matunga,,,No,,Yes,Customer related issue,No,,,,,
2025-02-18 00:00:00,10:18:38,CNR0007731,Success,CUST30941,Prime Sedan,Sion,Kandivali,4.96,2.11,No,,No,,No,,1069.85,19.02,4.54,4.88
2025-02-14 00:00:00,08:34:45,CNR0007732,Success,CUST38614,Prime SUV,Goregaon,Ulwe,7.09,3.23,No,,No,,No,,124.59,1.73,4.09,4.36
2025-02-11 00:00:00,18:10:38,CNR0007733,Cancelled by Driver,CUST28587,Prime Sedan,Ghatkopar,Bhayandar,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-16 00:00:00,22:03:27,CNR0007734,Success,CUST58574,Prime Sedan,Powai,Kalyan,3.45,9.24,No,,No,,No,,1410.76,24.95,3.99,4.82
2025-02-07 00:00:00,16:42:26,CNR0007735,Success,CUST35736,Prime Sedan,Santacruz,Kalamboli,3.34,9.11,No,,No,,No,,533.56,25.32,4.66,4.64
2025-02-18 00:00:00,07:44:19,CNR0007736,Success,CUST96812,Bike,Taloja,Kalamboli,3.67,9.19,No,,No,,No,,235.69,28.05,4.38,3.6
2025-02-24 00:00:00,02:24:49,CNR0007737,Success,CUST31113,Mini,Byculla,Kandivali,6.39,3.68,No,,No,,No,,1020.39,8.3,4.5,3.67
2025-02-05 00:00:00,04:41:19,CNR0007738,Success,CUST79690,Auto,Seawoods,Vile Parle,2.46,5.24,No,,No,,No,,1106.55,22.67,4.33,4.73
2025-02-19 00:00:00,08:57:06,CNR0007739,Success,CUST36060,Auto,Chembur,Dombivli,6.18,7.11,No,,No,,No,,1481.39,20.48,4.62,4.59
2025-02-25 00:00:00,00:23:38,CNR0007740,Cancelled by Customer,CUST72318,Mini,Andheri,Charni Road,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-06 00:00:00,05:10:35,CNR0007741,Success,CUST69429,Mini,Santacruz,Borivali,8.59,8.61,No,,No,,No,,1407.74,9.33,4.81,3.99
2025-02-26 00:00:00,22:19:24,CNR0007742,Incomplete,CUST90471,Prime Sedan,Andheri,Koparkhairane,,,No,,No,,Yes,Other Issue,,,,
2025-02-17 00:00:00,15:47:31,CNR0007743,Success,CUST93891,Prime Sedan,Wadala,Santacruz,8.13,2.89,No,,No,,No,,1166.25,17.29,4.42,4.63
2025-02-27 00:00:00,18:33:57,CNR0007744,Success,CUST78752,eBike,Taloja,Colaba,4.8,13.94,No,,No,,No,,952.41,27.16,3.55,3.99
2025-02-09 00:00:00,15:58:44,CNR0007745,Success,CUST31851,Mini,Airoli,Dadar,2.45,9.09,No,,No,,No,,477.48,12.27,4.57,3.52
2025-02-03 00:00:00,13:48:33,CNR0007746,Success,CUST31422,Auto,Kalamboli,Grant Road,8.1,11.42,No,,No,,No,,396.5,15.8,4.73,4.64
2025-02-13 00:00:00,16:55:56,CNR0007747,Success,CUST25675,eBike,Lower Parel,Grant Road,8.66,12.57,No,,No,,No,,540.13,12.01,4.84,4.09
2025-02-16 00:00:00,01:43:56,CNR0007748,Success,CUST72999,eBike,Airoli,Kalyan,4.27,14.82,No,,No,,No,,1006.71,15.65,3.56,4.71
2025-02-23 00:00:00,13:28:43,CNR0007749,Success,CUST39739,Prime Plus,Matunga,Khar,9.99,9.13,No,,No,,No,,1446.76,2.1,3.93,4.18
2025-02-21 00:00:00,08:27:30,CNR0007750,Success,CUST85948,Mini,Santacruz,Chembur,7.7,11.08,No,,No,,No,,1359.88,5.5,4.29,4.67
2025-02-27 00:00:00,05:41:00,CNR0007751,Cancelled by Driver,CUST98416,Auto,Worli,Byculla,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-15 00:00:00,08:54:27,CNR0007752,Success,CUST38093,Auto,Charni Road,Vashi,2.52,4.26,No,,No,,No,,790.75,26.69,4.03,4.77
2025-02-06 00:00:00,06:22:16,CNR0007753,Cancelled by Driver,CUST48855,Bike,Santacruz,Lower Parel,,,No,,Yes,Customer related issue,No,,,,,
2025-02-13 00:00:00,05:31:52,CNR0007754,Success,CUST74200,Bike,Ghatkopar,Ulwe,8.18,10.86,No,,No,,No,,464.66,14.57,4.58,4.57
2025-02-01 00:00:00,23:33:47,CNR0007755,Cancelled by Driver,CUST90412,Prime Sedan,Kandivali,Taloja,,,No,,Yes,Customer related issue,No,,,,,
2025-02-12 00:00:00,20:17:01,CNR0007756,Success,CUST85599,eBike,Vashi,Kalyan,2.79,9.92,No,,No,,No,,651.65,4.27,3.63,4.71
2025-02-11 00:00:00,23:55:27,CNR0007757,Incomplete,CUST74689,Prime Sedan,Chembur,Colaba,,,No,,No,,Yes,Customer Demand,,,,
2025-02-20 00:00:00,21:07:22,CNR0007758,Cancelled by Driver,CUST45861,Mini,Worli,Churchgate,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-21 00:00:00,07:58:08,CNR0007759,Success,CUST51518,Prime SUV,Worli,Ghansoli,8.88,8.81,No,,No,,No,,1484.89,19.04,4.54,3.5
2025-02-27 00:00:00,21:17:54,CNR0007760,Success,CUST53791,Prime Sedan,Chembur,Bandra,8.98,2.67,No,,No,,No,,1014.15,19.4,3.59,3.81
2025-02-22 00:00:00,19:44:54,CNR0007761,Success,CUST45692,Auto,Marine Lines,Panvel,7.94,10.04,No,,No,,No,,764.16,2.09,4.58,4.76
2025-02-15 00:00:00,09:00:52,CNR0007762,Success,CUST14410,eBike,Kurla,Byculla,8.33,5.62,No,,No,,No,,360.15,11.92,4.98,4.4
2025-02-23 00:00:00,02:31:57,CNR0007763,Incomplete,CUST17679,Prime Sedan,CBD Belapur,CBD Belapur,,,No,,No,,Yes,Customer Demand,,,,
2025-02-04 00:00:00,13:10:07,CNR0007764,Success,CUST59743,Mini,Mulund,Vile Parle,9.06,10.87,No,,No,,No,,1384.4,29.24,4.74,4.45
2025-02-11 00:00:00,13:01:22,CNR0007765,Success,CUST93592,Prime Sedan,Dombivli,Malad,7.34,13.36,No,,No,,No,,1133.59,8.95,4.79,3.83
2025-02-28 00:00:00,16:12:33,CNR0007766,Success,CUST74483,Mini,Juhu,Belapur,4.07,2.87,No,,No,,No,,879.88,15.43,3.85,4.33
2025-02-24 00:00:00,09:46:27,CNR0007767,Cancelled by Driver,CUST94903,Mini,Ghatkopar,Malad,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-25 00:00:00,14:33:51,CNR0007768,Incomplete,CUST87484,Prime Sedan,Khar,Vile Parle,,,No,,No,,Yes,Other Issue,,,,
2025-02-06 00:00:00,20:38:38,CNR0007769,Success,CUST44765,Prime SUV,Chembur,Lower Parel,7.63,12.62,No,,No,,No,,220.4,26.13,4.86,3.98
2025-02-12 00:00:00,10:16:36,CNR0007770,Success,CUST97012,Prime SUV,Nerul,CBD Belapur,6.19,3.87,No,,No,,No,,453,13.42,4.93,3.6
2025-02-22 00:00:00,14:55:16,CNR0007771,Cancelled by Driver,CUST37916,Prime Plus,Lower Parel,Vashi,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-09 00:00:00,10:22:23,CNR0007772,Success,CUST23212,eBike,Powai,Kalyan,4.7,7.78,No,,No,,No,,784.17,18.89,4.81,3.8
2025-02-02 00:00:00,07:22:55,CNR0007773,Incomplete,CUST11233,Bike,Sion,Bandra,,,No,,No,,Yes,Other Issue,,,,
2025-02-17 00:00:00,01:18:04,CNR0007774,Success,CUST70729,eBike,Mira Road,Bhayandar,7.18,12.39,No,,No,,No,,1027.98,5.52,4.59,4.82
2025-02-27 00:00:00,06:53:48,CNR0007775,Cancelled by Driver,CUST74231,Prime Plus,Mira Road,Sion,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-02 00:00:00,18:36:27,CNR0007776,Success,CUST92175,Mini,Vashi,Wadala,5.59,8.2,No,,No,,No,,1480.8,22.48,3.6,4.75
2025-02-02 00:00:00,11:08:06,CNR0007777,Success,CUST22154,Mini,Churchgate,Dahisar,2.13,3.5,No,,No,,No,,186.5,11.25,4.42,3.86
2025-02-21 00:00:00,09:13:50,CNR0007778,Cancelled by Driver,CUST65337,Auto,Worli,Wadala,,,No,,Yes,Customer related issue,No,,,,,
2025-02-28 00:00:00,23:10:04,CNR0007779,Cancelled by Driver,CUST61170,Prime Sedan,Byculla,Powai,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-22 00:00:00,12:19:07,CNR0007780,Cancelled by Driver,CUST66523,Bike,Kalyan,Kalamboli,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-16 00:00:00,04:47:48,CNR0007781,Success,CUST18507,Prime SUV,Ghatkopar,Goregaon,7.57,13.1,No,,No,,No,,841.35,6.51,3.62,3.98
2025-02-24 00:00:00,07:57:50,CNR0007782,Success,CUST40957,eBike,Ghatkopar,Mumbai Central,6.09,9.23,No,,No,,No,,930.4,13.14,3.55,4.02
2025-02-12 00:00:00,20:25:25,CNR0007783,Success,CUST69752,Prime Plus,Mumbai Central,Kurla,6.7,9.13,No,,No,,No,,1007.36,14.84,4.93,4.34
2025-02-21 00:00:00,23:18:24,CNR0007784,Success,CUST11557,Bike,Wadala,Jogeshwari,7.82,6.17,No,,No,,No,,286.3,20.82,4.1,3.55
2025-02-23 00:00:00,20:49:59,CNR0007785,Cancelled by Driver,CUST76028,eBike,Worli,Mulund,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-14 00:00:00,12:57:51,CNR0007786,Success,CUST77947,Prime Plus,Bhayandar,Kalamboli,8.44,4.82,No,,No,,No,,1202.73,5.18,4.31,4.98
2025-02-08 00:00:00,10:06:39,CNR0007787,Success,CUST98960,Auto,Dombivli,Wadala,2.45,9.48,No,,No,,No,,765.47,3.78,3.81,3.99
2025-02-16 00:00:00,12:03:27,CNR0007788,Success,CUST76695,Prime SUV,CBD Belapur,Colaba,3.72,9.95,No,,No,,No,,1493.13,5.36,4.96,3.96
2025-02-20 00:00:00,23:33:47,CNR0007789,Success,CUST75155,eBike,Kalyan,Mira Road,9.28,11,No,,No,,No,,1098.72,5.52,4,4.42
2025-02-03 00:00:00,22:15:51,CNR0007790,Cancelled by Driver,CUST56021,Prime Sedan,Mira Road,Juhu,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-20 00:00:00,23:08:05,CNR0007791,Cancelled by Customer,CUST54204,Bike,Khar,Khar,,,Yes,AC is not working,No,,No,,,,,
2025-02-16 00:00:00,13:56:26,CNR0007792,Cancelled by Driver,CUST13226,eBike,CBD Belapur,Kalyan,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-16 00:00:00,16:30:36,CNR0007793,Success,CUST72531,Mini,Thane,Colaba,5.62,3.41,No,,No,,No,,1220.71,22.46,4.44,4.37
2025-02-12 00:00:00,00:57:26,CNR0007794,Success,CUST58778,Mini,CBD Belapur,Malad,8.3,4.34,No,,No,,No,,600,6.21,3.65,4.77
2025-02-27 00:00:00,18:53:13,CNR0007795,Success,CUST70272,Prime Plus,CBD Belapur,Dombivli,9.92,5.6,No,,No,,No,,222.27,3.69,4.82,4.38
2025-02-12 00:00:00,10:25:24,CNR0007796,Success,CUST99291,Prime Sedan,Dadar,Bandra,8.21,8.23,No,,No,,No,,167.05,17.62,4.38,3.68
2025-02-12 00:00:00,02:03:53,CNR0007797,Success,CUST59029,Auto,Parel,Kalyan,8.81,13.91,No,,No,,No,,916.27,20.01,4.2,4.38
2025-02-15 00:00:00,15:46:55,CNR0007798,Cancelled by Driver,CUST21540,Mini,Nerul,Dahisar,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-20 00:00:00,10:37:29,CNR0007799,Cancelled by Customer,CUST68640,Bike,CBD Belapur,Mumbai Central,,,Yes,Wrong Address,No,,No,,,,,
2025-02-26 00:00:00,04:52:54,CNR0007800,Success,CUST49334,Auto,Byculla,Colaba,3.87,6.64,No,,No,,No,,191.64,5.85,4.52,4.94
2025-02-05 00:00:00,07:45:47,CNR0007801,Incomplete,CUST88040,Bike,Colaba,Taloja,,,No,,No,,Yes,Other Issue,,,,
2025-02-12 00:00:00,10:37:43,CNR0007802,Success,CUST22290,Prime Plus,Mira Road,Bhayandar,6.21,12.12,No,,No,,No,,1052.39,21.28,4.55,4.93
2025-02-18 00:00:00,04:47:20,CNR0007803,Success,CUST64971,Prime SUV,Mira Road,Seawoods,4.48,3.2,No,,No,,No,,608.97,5.74,4.27,3.91
2025-02-17 00:00:00,18:37:38,CNR0007804,Success,CUST22983,Prime Plus,Nerul,Malad,5.91,5.87,No,,No,,No,,275.91,23.77,4.9,4.13
2025-02-06 00:00:00,11:27:39,CNR0007805,Success,CUST14022,Bike,Santacruz,Vile Parle,9.2,4.07,No,,No,,No,,389.76,21.39,3.87,3.57
2025-02-03 00:00:00,00:55:19,CNR0007806,Success,CUST61140,Prime Plus,Marine Lines,Bhayandar,4.79,14.45,No,,No,,No,,271.87,19.47,4.71,4.16
2025-02-04 00:00:00,23:24:41,CNR0007807,Success,CUST77195,Mini,Marine Lines,Airoli,7.51,11.02,No,,No,,No,,1091.24,5.18,4.32,4.98
2025-02-15 00:00:00,04:02:20,CNR0007808,Cancelled by Customer,CUST93115,eBike,Ghansoli,Santacruz,,,Yes,Wrong Address,No,,No,,,,,
2025-02-24 00:00:00,23:39:29,CNR0007809,Success,CUST61564,Auto,Nerul,Marine Lines,8.6,9.98,No,,No,,No,,1327.92,2.47,4.18,3.86
2025-02-09 00:00:00,22:21:09,CNR0007810,Success,CUST24315,Bike,Prabhadevi,Powai,2.82,6.61,No,,No,,No,,1305.06,6.3,3.65,4.52
2025-02-10 00:00:00,19:44:25,CNR0007811,Incomplete,CUST25431,Prime SUV,Bandra,Mira Road,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-26 00:00:00,06:09:55,CNR0007812,Success,CUST37884,Auto,Jogeshwari,Grant Road,2.41,8.24,No,,No,,No,,648.1,3.9,3.63,3.98
2025-02-08 00:00:00,10:34:35,CNR0007813,Success,CUST77635,Prime Plus,Vile Parle,Seawoods,9.42,4.44,No,,No,,No,,325.16,2.35,4.05,3.98
2025-02-04 00:00:00,04:30:52,CNR0007814,Cancelled by Driver,CUST88536,Prime Sedan,Nerul,Churchgate,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-13 00:00:00,03:44:08,CNR0007815,Success,CUST31213,Auto,Marine Lines,Byculla,6.42,6.41,No,,No,,No,,1000.7,8.94,4.75,3.84
2025-02-10 00:00:00,10:02:47,CNR0007816,Cancelled by Customer,CUST88231,Prime Plus,Matunga,Kandivali,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2025-02-12 00:00:00,04:27:49,CNR0007817,Success,CUST52560,Prime SUV,Kharghar,Kharghar,9.06,6.21,No,,No,,No,,252.65,24.12,3.53,3.53
2025-02-25 00:00:00,13:34:43,CNR0007818,Success,CUST44163,Prime Plus,Khar,Marine Lines,5.26,4.39,No,,No,,No,,1157.51,27.68,3.88,4.06
2025-02-01 00:00:00,15:11:00,CNR0007819,Success,CUST92159,Bike,CBD Belapur,Parel,3.34,10.8,No,,No,,No,,1339.21,6.14,4.52,3.75
2025-02-10 00:00:00,19:19:58,CNR0007820,Success,CUST23005,Prime Plus,Byculla,Byculla,9.76,14.53,No,,No,,No,,483.5,13.99,3.74,3.97
2025-02-02 00:00:00,14:39:58,CNR0007821,Incomplete,CUST70352,Mini,Koparkhairane,Kurla,,,No,,No,,Yes,Customer Demand,,,,
2025-02-18 00:00:00,21:20:38,CNR0007822,Success,CUST64805,Prime Sedan,Wadala,Grant Road,7.42,2.72,No,,No,,No,,862.02,25.7,3.72,3.52
2025-02-16 00:00:00,17:41:18,CNR0007823,Success,CUST97811,Prime Plus,Churchgate,Powai,2.22,5.13,No,,No,,No,,1460.77,12.66,4.19,4.66
2025-02-23 00:00:00,08:38:28,CNR0007824,Success,CUST67610,Prime Sedan,Matunga,Parel,4.59,7.13,No,,No,,No,,820.34,20.8,3.63,4.89
2025-02-20 00:00:00,04:30:59,CNR0007825,Incomplete,CUST28525,Mini,Mira Road,Bandra,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-16 00:00:00,20:20:45,CNR0007826,Cancelled by Driver,CUST81998,Prime Sedan,Juhu,Marine Lines,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-06 00:00:00,03:43:31,CNR0007827,Success,CUST44481,Mini,Kharghar,Marine Lines,5.49,13.93,No,,No,,No,,757.62,7.39,4.47,4.5
2025-02-05 00:00:00,02:56:52,CNR0007828,Success,CUST66338,Prime Sedan,Borivali,Goregaon,2.11,2.24,No,,No,,No,,1034.73,22.9,4.75,4.45
2025-02-18 00:00:00,23:35:55,CNR0007829,Cancelled by Driver,CUST66285,eBike,Dahisar,Panvel,,,No,,Yes,Customer related issue,No,,,,,
2025-02-01 00:00:00,23:31:42,CNR0007830,Success,CUST10244,Prime Sedan,Santacruz,Parel,5.95,6.93,No,,No,,No,,1019.75,25.87,3.58,3.97
2025-02-05 00:00:00,05:48:05,CNR0007831,Success,CUST66226,Bike,Kalyan,Colaba,2.11,13.56,No,,No,,No,,1139.92,23.57,3.92,4.9
2025-02-28 00:00:00,05:45:33,CNR0007832,Success,CUST44030,eBike,Lower Parel,Charni Road,7.28,7.18,No,,No,,No,,1169.31,10.01,4.16,3.92
2025-02-09 00:00:00,15:22:00,CNR0007833,Success,CUST38571,eBike,Kalyan,Wadala,5.28,9.67,No,,No,,No,,221.76,10.41,3.96,3.73
2025-02-19 00:00:00,01:09:11,CNR0007834,Success,CUST19029,Auto,Marine Lines,Powai,6.7,10.33,No,,No,,No,,180.29,9.59,4.18,4.07
2025-02-21 00:00:00,15:43:26,CNR0007835,Success,CUST84750,Auto,Dahisar,CBD Belapur,9.85,11.01,No,,No,,No,,1410.66,13.61,4.54,4.84
2025-02-22 00:00:00,07:19:19,CNR0007836,Cancelled by Driver,CUST52000,Prime Plus,Airoli,Ghansoli,,,No,,Yes,Customer related issue,No,,,,,
2025-02-16 00:00:00,05:23:13,CNR0007837,Success,CUST79898,Bike,Goregaon,Kalamboli,9.51,9.09,No,,No,,No,,1280.72,13.2,4.3,3.79
2025-02-12 00:00:00,05:27:29,CNR0007838,Cancelled by Customer,CUST17635,Prime Sedan,Lower Parel,Ghansoli,,,Yes,Wrong Address,No,,No,,,,,
2025-02-07 00:00:00,06:20:07,CNR0007839,Success,CUST18383,eBike,Dadar,Juhu,3.04,8.24,No,,No,,No,,110.06,29.82,4.68,3.51
2025-02-28 00:00:00,15:21:32,CNR0007840,Success,CUST52484,Prime Sedan,Ghansoli,Taloja,4.18,10.67,No,,No,,No,,480.09,18.48,4.52,4.05
